Gene stable ID	Mouse gene stable ID
MGP_BALBcJ_G0012352	
MGP_BALBcJ_G0017534	ENSMUSG00000046841
MGP_BALBcJ_G0012851	
MGP_BALBcJ_G0028638	ENSMUSG00000078588
MGP_BALBcJ_G0024941	ENSMUSG00000024713
MGP_BALBcJ_G0026825	ENSMUSG00000017007
MGP_BALBcJ_G0009950	
MGP_BALBcJ_G0012438	
MGP_BALBcJ_G0032684	ENSMUSG00000110012
MGP_BALBcJ_G0037851	ENSMUSG00000065048
MGP_BALBcJ_G0030029	ENSMUSG00000029467
MGP_BALBcJ_G0014764	
MGP_BALBcJ_G0031500	ENSMUSG00000069806
MGP_BALBcJ_G0024650	ENSMUSG00000045903
MGP_BALBcJ_G0026126	ENSMUSG00000027243
MGP_BALBcJ_G0040678	
MGP_BALBcJ_G0035536	ENSMUSG00000100448
MGP_BALBcJ_G0021905	ENSMUSG00000044678
MGP_BALBcJ_G0037703	ENSMUSG00000088348
MGP_BALBcJ_G0016185	ENSMUSG00000026237
MGP_BALBcJ_G0039539	ENSMUSG00000088626
MGP_BALBcJ_G0024309	ENSMUSG00000103585
MGP_BALBcJ_G0026668	ENSMUSG00000042548
MGP_BALBcJ_G0013682	
MGP_BALBcJ_G0000933	
MGP_BALBcJ_G0016200	ENSMUSG00000026255
MGP_BALBcJ_G0033236	ENSMUSG00000045236
MGP_BALBcJ_G0015517	ENSMUSG00000085667
MGP_BALBcJ_G0003097	
MGP_BALBcJ_G0025929	ENSMUSG00000075201
MGP_BALBcJ_G0038289	ENSMUSG00000094897
MGP_BALBcJ_G0036610	ENSMUSG00000088659
MGP_BALBcJ_G0028619	ENSMUSG00000043155
MGP_BALBcJ_G0020756	ENSMUSG00000021619
MGP_BALBcJ_G0001624	
MGP_BALBcJ_G0033534	ENSMUSG00000054033
MGP_BALBcJ_G0026575	ENSMUSG00000037110
MGP_BALBcJ_G0037218	ENSMUSG00000089608
MGP_BALBcJ_G0017071	
MGP_BALBcJ_G0008614	ENSMUSG00000104797
MGP_BALBcJ_G0016621	ENSMUSG00000026580
MGP_BALBcJ_G0014829	
MGP_BALBcJ_G0026322	ENSMUSG00000027305
MGP_BALBcJ_G0005611	ENSMUSG00000097764
MGP_BALBcJ_G0017218	ENSMUSG00000020091
MGP_BALBcJ_G0007720	ENSMUSG00000098544
MGP_BALBcJ_G0000842	
MGP_BALBcJ_G0009312	ENSMUSG00000093102
MGP_BALBcJ_G0005700	ENSMUSG00000092392
MGP_BALBcJ_G0017937	ENSMUSG00000009079
MGP_BALBcJ_G0003041	
MGP_BALBcJ_G0007087	ENSMUSG00000108593
MGP_BALBcJ_G0038254	ENSMUSG00000089085
MGP_BALBcJ_G0037513	ENSMUSG00000088364
MGP_BALBcJ_G0035179	ENSMUSG00000079355
MGP_BALBcJ_G0011269	
MGP_BALBcJ_G0035428	ENSMUSG00000079235
MGP_BALBcJ_G0032914	ENSMUSG00000030905
MGP_BALBcJ_G0039138	ENSMUSG00000087919
MGP_BALBcJ_G0024659	ENSMUSG00000024870
MGP_BALBcJ_G0040157	
MGP_BALBcJ_G0037275	ENSMUSG00000065889
MGP_BALBcJ_G0020142	ENSMUSG00000021214
MGP_BALBcJ_G0023344	ENSMUSG00000071192
MGP_BALBcJ_G0024097	ENSMUSG00000057440
MGP_BALBcJ_G0024568	ENSMUSG00000058881
MGP_BALBcJ_G0028096	ENSMUSG00000040044
MGP_BALBcJ_G0008419	ENSMUSG00000098286
MGP_BALBcJ_G0007168	ENSMUSG00000101559
MGP_BALBcJ_G0024192	ENSMUSG00000024382
MGP_BALBcJ_G0039595	ENSMUSG00000064665
MGP_BALBcJ_G0005897	ENSMUSG00000086908
MGP_BALBcJ_G0026688	ENSMUSG00000027487
MGP_BALBcJ_G0020905	ENSMUSG00000021764
MGP_BALBcJ_G0005930	ENSMUSG00000097868
MGP_BALBcJ_G0011250	
MGP_BALBcJ_G0032231	ENSMUSG00000003273
MGP_BALBcJ_G0028891	ENSMUSG00000049410
MGP_BALBcJ_G0032233	ENSMUSG00000057342
MGP_BALBcJ_G0018921	ENSMUSG00000038909
MGP_BALBcJ_G0035050	ENSMUSG00000049511
MGP_BALBcJ_G0031598	ENSMUSG00000070837
MGP_BALBcJ_G0019428	ENSMUSG00000025583
MGP_BALBcJ_G0005651	ENSMUSG00000086899
MGP_BALBcJ_G0009731	ENSMUSG00000098525
MGP_BALBcJ_G0033465	ENSMUSG00000031574
MGP_BALBcJ_G0012033	
MGP_BALBcJ_G0003219	
MGP_BALBcJ_G0032384	ENSMUSG00000030546
MGP_BALBcJ_G0016986	ENSMUSG00000020003
MGP_BALBcJ_G0000869	
MGP_BALBcJ_G0007315	ENSMUSG00000097174
MGP_BALBcJ_G0020676	ENSMUSG00000090659
MGP_BALBcJ_G0038563	ENSMUSG00000077649
MGP_BALBcJ_G0008514	ENSMUSG00000105841
MGP_BALBcJ_G0014573	
MGP_BALBcJ_G0034333	ENSMUSG00000031937
MGP_BALBcJ_G0030602	ENSMUSG00000029883
MGP_BALBcJ_G0023795	ENSMUSG00000062619
MGP_BALBcJ_G0026266	ENSMUSG00000074939
MGP_BALBcJ_G0017949	ENSMUSG00000020474
MGP_BALBcJ_G0015656	
MGP_BALBcJ_G0039995	
MGP_BALBcJ_G0025330	ENSMUSG00000026728
MGP_BALBcJ_G0028936	ENSMUSG00000028673
MGP_BALBcJ_G0019744	ENSMUSG00000021068
MGP_BALBcJ_G0023962	ENSMUSG00000024048
MGP_BALBcJ_G0018180	ENSMUSG00000020381
MGP_BALBcJ_G0002097	
MGP_BALBcJ_G0023654	ENSMUSG00000036315
MGP_BALBcJ_G0016846	ENSMUSG00000026621
MGP_BALBcJ_G0011962	
MGP_BALBcJ_G0038079	ENSMUSG00000065664
MGP_BALBcJ_G0038179	ENSMUSG00000065636
MGP_BALBcJ_G0019600	ENSMUSG00000036136
MGP_BALBcJ_G0020454	ENSMUSG00000038518
MGP_BALBcJ_G0035760	ENSMUSG00000005864
MGP_BALBcJ_G0034036	ENSMUSG00000036442
MGP_BALBcJ_G0017023	ENSMUSG00000095171
MGP_BALBcJ_G0037357	ENSMUSG00000088386
MGP_BALBcJ_G0026156	ENSMUSG00000027193
MGP_BALBcJ_G0025188	ENSMUSG00000064105
MGP_BALBcJ_G0003942	ENSMUSG00000097995
MGP_BALBcJ_G0019830	ENSMUSG00000062961
MGP_BALBcJ_G0001388	
MGP_BALBcJ_G0030011	ENSMUSG00000029456
MGP_BALBcJ_G0023777	ENSMUSG00000067144
MGP_BALBcJ_G0002106	
MGP_BALBcJ_G0007692	ENSMUSG00000098817
MGP_BALBcJ_G0026627	ENSMUSG00000068079
MGP_BALBcJ_G0020788	ENSMUSG00000021684
MGP_BALBcJ_G0007182	ENSMUSG00000108513
MGP_BALBcJ_G0011202	
MGP_BALBcJ_G0024154	ENSMUSG00000024306
MGP_BALBcJ_G0039422	ENSMUSG00000106007
MGP_BALBcJ_G0027256	ENSMUSG00000027775
MGP_BALBcJ_G0023121	ENSMUSG00000057388
MGP_BALBcJ_G0020301	ENSMUSG00000047246
MGP_BALBcJ_G0022830	ENSMUSG00000058550
MGP_BALBcJ_G0020684	ENSMUSG00000034575
MGP_BALBcJ_G0037919	ENSMUSG00000089321
MGP_BALBcJ_G0036416	
MGP_BALBcJ_G0031876	ENSMUSG00000049685
MGP_BALBcJ_G0030007	
MGP_BALBcJ_G0023588	ENSMUSG00000024391
MGP_BALBcJ_G0011021	
MGP_BALBcJ_G0002886	
MGP_BALBcJ_G0017195	ENSMUSG00000009654
MGP_BALBcJ_G0040185	
MGP_BALBcJ_G0022418	ENSMUSG00000039789
MGP_BALBcJ_G0029440	ENSMUSG00000029110
MGP_BALBcJ_G0021741	ENSMUSG00000038984
MGP_BALBcJ_G0018642	ENSMUSG00000001323
MGP_BALBcJ_G0010310	
MGP_BALBcJ_G0028187	ENSMUSG00000028464
MGP_BALBcJ_G0010679	
MGP_BALBcJ_G0009383	ENSMUSG00000098891
MGP_BALBcJ_G0015781	ENSMUSG00000025937
MGP_BALBcJ_G0028952	ENSMUSG00000036940
MGP_BALBcJ_G0008708	ENSMUSG00000099273
MGP_BALBcJ_G0033163	ENSMUSG00000063230
MGP_BALBcJ_G0011291	
MGP_BALBcJ_G0018219	ENSMUSG00000020390
MGP_BALBcJ_G0006578	ENSMUSG00000107043
MGP_BALBcJ_G0029957	ENSMUSG00000063919
MGP_BALBcJ_G0021713	ENSMUSG00000040420
MGP_BALBcJ_G0008736	ENSMUSG00000080597
MGP_BALBcJ_G0009029	ENSMUSG00000076454
MGP_BALBcJ_G0029782	ENSMUSG00000029311
MGP_BALBcJ_G0023807	ENSMUSG00000034382
MGP_BALBcJ_G0022241	ENSMUSG00000022466
MGP_BALBcJ_G0031214	ENSMUSG00000030327
MGP_BALBcJ_G0003331	
MGP_BALBcJ_G0000511	
MGP_BALBcJ_G0027969	ENSMUSG00000005493
MGP_BALBcJ_G0024983	ENSMUSG00000024924
MGP_BALBcJ_G0025460	ENSMUSG00000026926
MGP_BALBcJ_G0010373	
MGP_BALBcJ_G0004050	
MGP_BALBcJ_G0026425	ENSMUSG00000034906
MGP_BALBcJ_G0021833	ENSMUSG00000022362
MGP_BALBcJ_G0030044	ENSMUSG00000029442
MGP_BALBcJ_G0035728	ENSMUSG00000045179
MGP_BALBcJ_G0031516	ENSMUSG00000030427
MGP_BALBcJ_G0013063	
MGP_BALBcJ_G0018366	ENSMUSG00000020534
MGP_BALBcJ_G0037952	ENSMUSG00000088332
MGP_BALBcJ_G0031923	ENSMUSG00000003438
MGP_BALBcJ_G0012626	
MGP_BALBcJ_G0028833	ENSMUSG00000074088
MGP_BALBcJ_G0040623	
MGP_BALBcJ_G0036091	ENSMUSG00000042498
MGP_BALBcJ_G0029561	ENSMUSG00000029204
MGP_BALBcJ_G0002021	
MGP_BALBcJ_G0007357	ENSMUSG00000097944
MGP_BALBcJ_G0013334	
MGP_BALBcJ_G0022466	ENSMUSG00000022507
MGP_BALBcJ_G0035545	ENSMUSG00000040229
MGP_BALBcJ_G0028950	ENSMUSG00000066178
MGP_BALBcJ_G0029020	ENSMUSG00000028923
MGP_BALBcJ_G0004608	
MGP_BALBcJ_G0004374	
MGP_BALBcJ_G0004708	
MGP_BALBcJ_G0011816	
MGP_BALBcJ_G0028431	ENSMUSG00000028577
MGP_BALBcJ_G0000761	
MGP_BALBcJ_G0031077	ENSMUSG00000034648
MGP_BALBcJ_G0007699	ENSMUSG00000099247
MGP_BALBcJ_G0019230	ENSMUSG00000020681
MGP_BALBcJ_G0027682	ENSMUSG00000002233
MGP_BALBcJ_G0025906	
MGP_BALBcJ_G0013325	
MGP_BALBcJ_G0023708	ENSMUSG00000092342
MGP_BALBcJ_G0022228	ENSMUSG00000022454
MGP_BALBcJ_G0035658	ENSMUSG00000036985
MGP_BALBcJ_G0000846	
MGP_BALBcJ_G0039706	
MGP_BALBcJ_G0021109	
MGP_BALBcJ_G0002123	
MGP_BALBcJ_G0022744	ENSMUSG00000003955
MGP_BALBcJ_G0030835	ENSMUSG00000055027
MGP_BALBcJ_G0037755	ENSMUSG00000065203
MGP_BALBcJ_G0027842	ENSMUSG00000028017
MGP_BALBcJ_G0020051	ENSMUSG00000021266
MGP_BALBcJ_G0019252	ENSMUSG00000020717
MGP_BALBcJ_G0009059	ENSMUSG00000098476
MGP_BALBcJ_G0011328	
MGP_BALBcJ_G0030774	ENSMUSG00000064259
MGP_BALBcJ_G0015193	
MGP_BALBcJ_G0036654	ENSMUSG00000084718
MGP_BALBcJ_G0004209	
MGP_BALBcJ_G0023279	ENSMUSG00000040888
MGP_BALBcJ_G0029209	ENSMUSG00000078487
MGP_BALBcJ_G0028928	ENSMUSG00000028801
MGP_BALBcJ_G0021638	ENSMUSG00000061524
MGP_BALBcJ_G0019807	ENSMUSG00000047454
MGP_BALBcJ_G0035174	ENSMUSG00000042757
MGP_BALBcJ_G0008947	ENSMUSG00000065543
MGP_BALBcJ_G0017684	ENSMUSG00000054934
MGP_BALBcJ_G0003191	
MGP_BALBcJ_G0001109	
MGP_BALBcJ_G0008505	ENSMUSG00000098904
MGP_BALBcJ_G0035334	ENSMUSG00000058398
MGP_BALBcJ_G0031595	ENSMUSG00000002266
MGP_BALBcJ_G0007505	ENSMUSG00000097824
MGP_BALBcJ_G0015883	ENSMUSG00000061584
MGP_BALBcJ_G0037374	ENSMUSG00000077791
MGP_BALBcJ_G0034695	ENSMUSG00000059890
MGP_BALBcJ_G0032260	ENSMUSG00000040017
MGP_BALBcJ_G0018599	ENSMUSG00000043029
MGP_BALBcJ_G0011251	
MGP_BALBcJ_G0029447	ENSMUSG00000052783
MGP_BALBcJ_G0029352	ENSMUSG00000001569
MGP_BALBcJ_G0022290	ENSMUSG00000037570
MGP_BALBcJ_G0020471	ENSMUSG00000038068
MGP_BALBcJ_G0033414	ENSMUSG00000058052
MGP_BALBcJ_G0000833	
MGP_BALBcJ_G0024290	ENSMUSG00000047033
MGP_BALBcJ_G0008950	ENSMUSG00000088354
MGP_BALBcJ_G0014954	
MGP_BALBcJ_G0005195	ENSMUSG00000086666
MGP_BALBcJ_G0006063	ENSMUSG00000084829
MGP_BALBcJ_G0000518	
MGP_BALBcJ_G0022834	ENSMUSG00000022650
MGP_BALBcJ_G0022078	ENSMUSG00000022401
MGP_BALBcJ_G0008265	ENSMUSG00000092759
MGP_BALBcJ_G0031198	ENSMUSG00000040797
MGP_BALBcJ_G0022753	ENSMUSG00000059657
MGP_BALBcJ_G0021470	ENSMUSG00000034327
MGP_BALBcJ_G0023431	ENSMUSG00000042203
MGP_BALBcJ_G0023673	ENSMUSG00000091531
MGP_BALBcJ_G0022230	
MGP_BALBcJ_G0033995	ENSMUSG00000031886
MGP_BALBcJ_G0031174	ENSMUSG00000030170
MGP_BALBcJ_G0017803	ENSMUSG00000025374
MGP_BALBcJ_G0013108	
MGP_BALBcJ_G0010249	
MGP_BALBcJ_G0007244	ENSMUSG00000108417
MGP_BALBcJ_G0035782	ENSMUSG00000002015
MGP_BALBcJ_G0025881	ENSMUSG00000023224
MGP_BALBcJ_G0025758	ENSMUSG00000096240
MGP_BALBcJ_G0006382	ENSMUSG00000084854
MGP_BALBcJ_G0012741	
MGP_BALBcJ_G0013826	
MGP_BALBcJ_G0038174	ENSMUSG00000089147
MGP_BALBcJ_G0023369	ENSMUSG00000048249
MGP_BALBcJ_G0019323	ENSMUSG00000045288
MGP_BALBcJ_G0007528	ENSMUSG00000097571
MGP_BALBcJ_G0039509	ENSMUSG00000095868
MGP_BALBcJ_G0025860	ENSMUSG00000026999
MGP_BALBcJ_G0027036	ENSMUSG00000062515
MGP_BALBcJ_G0019122	ENSMUSG00000019303
MGP_BALBcJ_G0037995	ENSMUSG00000095178
MGP_BALBcJ_G0015779	ENSMUSG00000005886
MGP_BALBcJ_G0032904	ENSMUSG00000030942
MGP_BALBcJ_G0035203	ENSMUSG00000042210
MGP_BALBcJ_G0005739	ENSMUSG00000086095
MGP_BALBcJ_G0011419	
MGP_BALBcJ_G0004162	
MGP_BALBcJ_G0001477	
MGP_BALBcJ_G0025557	ENSMUSG00000062661
MGP_BALBcJ_G0014801	
MGP_BALBcJ_G0033782	ENSMUSG00000037070
MGP_BALBcJ_G0031721	ENSMUSG00000070797
MGP_BALBcJ_G0031790	ENSMUSG00000096859
MGP_BALBcJ_G0021286	ENSMUSG00000052435
MGP_BALBcJ_G0027810	ENSMUSG00000039735
MGP_BALBcJ_G0021139	ENSMUSG00000021803
MGP_BALBcJ_G0024443	ENSMUSG00000034320
MGP_BALBcJ_G0003558	
MGP_BALBcJ_G0014085	
MGP_BALBcJ_G0007583	ENSMUSG00000095757
MGP_BALBcJ_G0029453	ENSMUSG00000029103
MGP_BALBcJ_G0024397	ENSMUSG00000053624
MGP_BALBcJ_G0017872	ENSMUSG00000063173
MGP_BALBcJ_G0030819	
MGP_BALBcJ_G0018824	ENSMUSG00000069785
MGP_BALBcJ_G0040434	
MGP_BALBcJ_G0017784	ENSMUSG00000061315
MGP_BALBcJ_G0005656	ENSMUSG00000097049
MGP_BALBcJ_G0006845	ENSMUSG00000100783
MGP_BALBcJ_G0010112	
MGP_BALBcJ_G0024002	ENSMUSG00000024079
MGP_BALBcJ_G0000989	
MGP_BALBcJ_G0015975	ENSMUSG00000045336
MGP_BALBcJ_G0012821	
MGP_BALBcJ_G0026661	ENSMUSG00000027474
MGP_BALBcJ_G0027123	ENSMUSG00000037400
MGP_BALBcJ_G0016661	ENSMUSG00000026678
MGP_BALBcJ_G0018802	ENSMUSG00000020679
MGP_BALBcJ_G0005271	ENSMUSG00000087393
MGP_BALBcJ_G0011603	
MGP_BALBcJ_G0025436	ENSMUSG00000026937
MGP_BALBcJ_G0030990	ENSMUSG00000030082
MGP_BALBcJ_G0036154	ENSMUSG00000091863
MGP_BALBcJ_G0024573	ENSMUSG00000024644
MGP_BALBcJ_G0037527	ENSMUSG00000095422
MGP_BALBcJ_G0022486	ENSMUSG00000022498
MGP_BALBcJ_G0012233	
MGP_BALBcJ_G0015449	ENSMUSG00000105708
MGP_BALBcJ_G0030218	ENSMUSG00000029722
MGP_BALBcJ_G0007719	ENSMUSG00000065607
MGP_BALBcJ_G0009930	
MGP_BALBcJ_G0010120	
MGP_BALBcJ_G0006016	ENSMUSG00000086872
MGP_BALBcJ_G0021769	ENSMUSG00000051359
MGP_BALBcJ_G0021600	ENSMUSG00000022119
MGP_BALBcJ_G0031206	ENSMUSG00000040627
MGP_BALBcJ_G0032042	ENSMUSG00000036570
MGP_BALBcJ_G0034822	ENSMUSG00000074305
MGP_BALBcJ_G0010465	
MGP_BALBcJ_G0005125	ENSMUSG00000097331
MGP_BALBcJ_G0030369	ENSMUSG00000029646
MGP_BALBcJ_G0006157	ENSMUSG00000105168
MGP_BALBcJ_G0006750	ENSMUSG00000097163
MGP_BALBcJ_G0014873	
MGP_BALBcJ_G0038535	ENSMUSG00000088135
MGP_BALBcJ_G0026177	ENSMUSG00000027184
MGP_BALBcJ_G0022581	ENSMUSG00000050761
MGP_BALBcJ_G0000927	
MGP_BALBcJ_G0009403	ENSMUSG00000084419
MGP_BALBcJ_G0017063	ENSMUSG00000063760
MGP_BALBcJ_G0013461	
MGP_BALBcJ_G0007775	ENSMUSG00000065417
MGP_BALBcJ_G0010438	
MGP_BALBcJ_G0016086	ENSMUSG00000073650
MGP_BALBcJ_G0027353	ENSMUSG00000028069
MGP_BALBcJ_G0016569	ENSMUSG00000033557
MGP_BALBcJ_G0039903	
MGP_BALBcJ_G0031997	ENSMUSG00000019737
MGP_BALBcJ_G0024485	ENSMUSG00000024524
MGP_BALBcJ_G0018216	ENSMUSG00000020386
MGP_BALBcJ_G0021522	ENSMUSG00000022108
MGP_BALBcJ_G0025430	ENSMUSG00000029419
MGP_BALBcJ_G0015858	ENSMUSG00000037447
MGP_BALBcJ_G0008770	ENSMUSG00000080515
MGP_BALBcJ_G0009627	ENSMUSG00000089145
MGP_BALBcJ_G0040479	
MGP_BALBcJ_G0030253	ENSMUSG00000095557
MGP_BALBcJ_G0010696	
MGP_BALBcJ_G0036197	ENSMUSG00000031292
MGP_BALBcJ_G0024260	ENSMUSG00000103442
MGP_BALBcJ_G0022086	ENSMUSG00000022390
MGP_BALBcJ_G0030021	ENSMUSG00000038593
MGP_BALBcJ_G0020904	ENSMUSG00000042348
MGP_BALBcJ_G0035775	ENSMUSG00000031372
MGP_BALBcJ_G0020046	ENSMUSG00000021262
MGP_BALBcJ_G0001197	
MGP_BALBcJ_G0011543	
MGP_BALBcJ_G0031320	ENSMUSG00000030156
MGP_BALBcJ_G0026514	ENSMUSG00000027340
MGP_BALBcJ_G0035824	ENSMUSG00000073094
MGP_BALBcJ_G0034896	ENSMUSG00000032244
MGP_BALBcJ_G0003798	
MGP_BALBcJ_G0037130	ENSMUSG00000065694
MGP_BALBcJ_G0003716	
MGP_BALBcJ_G0009094	ENSMUSG00000098331
MGP_BALBcJ_G0006568	ENSMUSG00000097453
MGP_BALBcJ_G0027028	ENSMUSG00000027506
MGP_BALBcJ_G0026579	ENSMUSG00000027434
MGP_BALBcJ_G0032082	ENSMUSG00000043671
MGP_BALBcJ_G0020592	ENSMUSG00000091311
MGP_BALBcJ_G0024061	ENSMUSG00000036918
MGP_BALBcJ_G0011317	
MGP_BALBcJ_G0008897	ENSMUSG00000092767
MGP_BALBcJ_G0020544	ENSMUSG00000021490
MGP_BALBcJ_G0034441	ENSMUSG00000039632
MGP_BALBcJ_G0000193	
MGP_BALBcJ_G0021969	ENSMUSG00000059323
MGP_BALBcJ_G0002184	
MGP_BALBcJ_G0026645	ENSMUSG00000062124
MGP_BALBcJ_G0029880	ENSMUSG00000029345
MGP_BALBcJ_G0022534	ENSMUSG00000022769
MGP_BALBcJ_G0030379	ENSMUSG00000041298
MGP_BALBcJ_G0027684	ENSMUSG00000070372
MGP_BALBcJ_G0023831	ENSMUSG00000023992
MGP_BALBcJ_G0033636	ENSMUSG00000056426
MGP_BALBcJ_G0025298	ENSMUSG00000056718
MGP_BALBcJ_G0035668	ENSMUSG00000079606
MGP_BALBcJ_G0010164	
MGP_BALBcJ_G0033267	ENSMUSG00000058454
MGP_BALBcJ_G0004130	
MGP_BALBcJ_G0025836	ENSMUSG00000042369
MGP_BALBcJ_G0013187	
MGP_BALBcJ_G0029787	ENSMUSG00000029307
MGP_BALBcJ_G0022988	ENSMUSG00000058368
MGP_BALBcJ_G0002224	
MGP_BALBcJ_G0007012	ENSMUSG00000100219
MGP_BALBcJ_G0020356	ENSMUSG00000022886
MGP_BALBcJ_G0033215	ENSMUSG00000025509
MGP_BALBcJ_G0022121	ENSMUSG00000058099
MGP_BALBcJ_G0038641	ENSMUSG00000087885
MGP_BALBcJ_G0037750	ENSMUSG00000064422
MGP_BALBcJ_G0029882	ENSMUSG00000042328
MGP_BALBcJ_G0015228	
MGP_BALBcJ_G0010849	
MGP_BALBcJ_G0033874	ENSMUSG00000031696
MGP_BALBcJ_G0004762	ENSMUSG00000102531
MGP_BALBcJ_G0038180	ENSMUSG00000089539
MGP_BALBcJ_G0004237	
MGP_BALBcJ_G0033095	ENSMUSG00000030934
MGP_BALBcJ_G0019927	
MGP_BALBcJ_G0020220	ENSMUSG00000022228
MGP_BALBcJ_G0034874	ENSMUSG00000025232
MGP_BALBcJ_G0023910	ENSMUSG00000046329
MGP_BALBcJ_G0035787	ENSMUSG00000002014
MGP_BALBcJ_G0036720	ENSMUSG00000088580
MGP_BALBcJ_G0008963	ENSMUSG00000093495
MGP_BALBcJ_G0039382	ENSMUSG00000088888
MGP_BALBcJ_G0008374	ENSMUSG00000099300
MGP_BALBcJ_G0025905	ENSMUSG00000075212
MGP_BALBcJ_G0030356	ENSMUSG00000029634
MGP_BALBcJ_G0022825	ENSMUSG00000033149
MGP_BALBcJ_G0033072	ENSMUSG00000042055
MGP_BALBcJ_G0037753	ENSMUSG00000088378
MGP_BALBcJ_G0030864	ENSMUSG00000055799
MGP_BALBcJ_G0026320	ENSMUSG00000072980
MGP_BALBcJ_G0035028	ENSMUSG00000032349
MGP_BALBcJ_G0024764	ENSMUSG00000024757
MGP_BALBcJ_G0004287	
MGP_BALBcJ_G0019417	ENSMUSG00000039989
MGP_BALBcJ_G0032409	ENSMUSG00000030536
MGP_BALBcJ_G0037111	ENSMUSG00000084740
MGP_BALBcJ_G0002120	
MGP_BALBcJ_G0012817	
MGP_BALBcJ_G0035403	ENSMUSG00000032514
MGP_BALBcJ_G0017538	ENSMUSG00000035620
MGP_BALBcJ_G0011506	
MGP_BALBcJ_G0018452	ENSMUSG00000020899
MGP_BALBcJ_G0001672	
MGP_BALBcJ_G0029448	ENSMUSG00000029104
MGP_BALBcJ_G0019267	ENSMUSG00000050965
MGP_BALBcJ_G0009057	ENSMUSG00000106670
MGP_BALBcJ_G0031013	ENSMUSG00000049694
MGP_BALBcJ_G0034664	ENSMUSG00000111409
MGP_BALBcJ_G0037011	ENSMUSG00000105224
MGP_BALBcJ_G0023370	ENSMUSG00000024191
MGP_BALBcJ_G0035279	ENSMUSG00000019039
MGP_BALBcJ_G0033454	ENSMUSG00000037406
MGP_BALBcJ_G0025817	ENSMUSG00000001819
MGP_BALBcJ_G0009515	ENSMUSG00000084503
MGP_BALBcJ_G0027404	ENSMUSG00000028040
MGP_BALBcJ_G0031518	ENSMUSG00000055541
MGP_BALBcJ_G0034453	ENSMUSG00000066829
MGP_BALBcJ_G0015294	ENSMUSG00000093460
MGP_BALBcJ_G0019326	ENSMUSG00000050910
MGP_BALBcJ_G0038341	ENSMUSG00000064428
MGP_BALBcJ_G0007897	ENSMUSG00000098820
MGP_BALBcJ_G0033487	ENSMUSG00000071138
MGP_BALBcJ_G0028992	ENSMUSG00000041143
MGP_BALBcJ_G0015967	ENSMUSG00000025981
MGP_BALBcJ_G0009163	ENSMUSG00000105072
MGP_BALBcJ_G0034550	ENSMUSG00000094461
MGP_BALBcJ_G0014861	
MGP_BALBcJ_G0018786	ENSMUSG00000020684
MGP_BALBcJ_G0020469	ENSMUSG00000038080
MGP_BALBcJ_G0029294	ENSMUSG00000047221
MGP_BALBcJ_G0018007	ENSMUSG00000020142
MGP_BALBcJ_G0038867	ENSMUSG00000088930
MGP_BALBcJ_G0030556	ENSMUSG00000045613
MGP_BALBcJ_G0002140	
MGP_BALBcJ_G0015624	ENSMUSG00000085945
MGP_BALBcJ_G0028930	ENSMUSG00000062157
MGP_BALBcJ_G0036731	ENSMUSG00000099049
MGP_BALBcJ_G0025284	
MGP_BALBcJ_G0034009	ENSMUSG00000014837
MGP_BALBcJ_G0040077	
MGP_BALBcJ_G0016744	ENSMUSG00000037872
MGP_BALBcJ_G0005343	ENSMUSG00000097543
MGP_BALBcJ_G0029182	ENSMUSG00000029059
MGP_BALBcJ_G0000373	
MGP_BALBcJ_G0032016	ENSMUSG00000006310
MGP_BALBcJ_G0016716	ENSMUSG00000003458
MGP_BALBcJ_G0000630	
MGP_BALBcJ_G0014713	
MGP_BALBcJ_G0039703	
MGP_BALBcJ_G0040199	
MGP_BALBcJ_G0036168	ENSMUSG00000094802
MGP_BALBcJ_G0026715	ENSMUSG00000038312
MGP_BALBcJ_G0014668	
MGP_BALBcJ_G0010433	
MGP_BALBcJ_G0026280	ENSMUSG00000027210
MGP_BALBcJ_G0017194	ENSMUSG00000009646
MGP_BALBcJ_G0014785	
MGP_BALBcJ_G0040124	
MGP_BALBcJ_G0017546	ENSMUSG00000035529
MGP_BALBcJ_G0017707	ENSMUSG00000028630
MGP_BALBcJ_G0003597	
MGP_BALBcJ_G0016733	ENSMUSG00000053318
MGP_BALBcJ_G0027382	ENSMUSG00000054199
MGP_BALBcJ_G0013119	
MGP_BALBcJ_G0033950	ENSMUSG00000061577
MGP_BALBcJ_G0020967	ENSMUSG00000017485
MGP_BALBcJ_G0028227	ENSMUSG00000028327
MGP_BALBcJ_G0012170	
MGP_BALBcJ_G0013374	
MGP_BALBcJ_G0020558	ENSMUSG00000045767
MGP_BALBcJ_G0013579	
MGP_BALBcJ_G0005712	ENSMUSG00000097077
MGP_BALBcJ_G0001191	
MGP_BALBcJ_G0003439	
MGP_BALBcJ_G0023862	ENSMUSG00000062101
MGP_BALBcJ_G0017513	ENSMUSG00000096718
MGP_BALBcJ_G0003757	
MGP_BALBcJ_G0029544	ENSMUSG00000029178
MGP_BALBcJ_G0023172	ENSMUSG00000091656
MGP_BALBcJ_G0003770	
MGP_BALBcJ_G0039264	ENSMUSG00000093413
MGP_BALBcJ_G0027700	ENSMUSG00000043873
MGP_BALBcJ_G0023294	ENSMUSG00000073436
MGP_BALBcJ_G0011635	
MGP_BALBcJ_G0030266	ENSMUSG00000045438
